model,group,player_id,playername,teamname,estimate,posterior_sd,hdi_prob,hdi_lower,hdi_upper,p_gt_zero,p_lt_zero,r_hat,ess_bulk,ess_tail,tempo_ratio,tempo_ratio_hdi_lower,tempo_ratio_hdi_upper,tempo_pct_difference,tempo_pct_difference_lower,tempo_pct_difference_upper,expected_tempo_pct_change,rank
mu,player,96,César Azpilicueta,Spain,0.06885188451959326,0.030925262788079867,0.95,0.008033491924395756,0.12790972956245822,0.9875,0.0125,1.0020189148770906,7846.548857742564,3048.038677988849,1.0712775246116113,1.0080658470040353,1.1364504101908224,7.12775246116113,0.8065847004035342,13.645041019082239,7.12775246116113,25
mu,player,2073,Joachim Andersen,Denmark,0.06869079410264613,0.02765884552101406,0.95,0.017208610148556017,0.1228203333607013,0.99425,0.00575,1.0003854857700154,8093.238720128154,3629.5416417009865,1.0711049659676506,1.017357531295737,1.130681256995581,7.110496596765059,1.7357531295737028,13.06812569955811,7.110496596765059,26
mu,player,4897,Lukas Klostermann,Germany,0.06819123222169585,0.044235742012449446,0.95,-0.017552772072422267,0.15635795039424885,0.939,0.061,1.002829031438505,7869.032677368888,2842.6134114447436,1.0705700163874912,0.9826003804383927,1.1692446597789738,7.057001638749116,-1.7399619561607294,16.924465977897384,7.057001638749116,27
mu,player,1683,Casemiro,Brazil,0.06398776020638812,0.030194245661867236,0.95,0.005192449190129854,0.12488462369278944,0.98275,0.01725,1.0014340385141651,7197.0272835933,3082.4706168878724,1.06607935009043,1.0052059533174738,1.1330177221245619,6.607935009042998,0.5205953317473755,13.301772212456186,6.607935009042998,28
mu,player,42,Trent Alexander-Arnold,England,0.06390446507378107,0.05190882404500685,0.95,-0.03607313057241234,0.16800461822662532,0.8965,0.1035,1.0009300809265738,9170.129548316918,2968.4633753814246,1.0659905545677633,0.9645697513657128,1.182942073729777,6.599055456776326,-3.543024863428723,18.29420737297771,6.599055456776326,29
mu,player,3994,Arkadiusz Milik,Poland,0.06325880657642952,0.049459544729877875,0.95,-0.033145642836662825,0.1609199967966911,0.89775,0.10225,1.00173535915574,6734.994753424462,2717.6280602053344,1.065302510852648,0.9673976547897692,1.1745909940126804,6.530251085264793,-3.2602345210230754,17.45909940126804,6.530251085264793,30
mu,player,113,Olivier Giroud,France,0.06277700348296748,0.047040266902489025,0.95,-0.02931249319189797,0.15290139468375383,0.909,0.091,1.0017749242815068,9481.154486771715,2911.0162355082575,1.0647893684341752,0.9711129508603991,1.1652100773697058,6.478936843417515,-2.888704913960094,16.52100773697058,6.478936843417515,31
mu,player,8045,Matthijs De Ligt,Netherlands,0.06050072031876104,0.044304416476977075,0.95,-0.026673411869508026,0.1480828561686691,0.917,0.083,1.0006802051006574,8496.623393914166,3131.2788732095237,1.0623683628139122,0.9736791816674121,1.1596089731393109,6.236836281391223,-2.6320818332587925,15.960897313931088,6.236836281391223,32
mu,player,13118,Eray Comert,Switzerland,0.060035474874429964,0.04625792146781125,0.95,-0.030285179950921223,0.1511401801586527,0.907,0.093,1.0023859083170925,7372.362175515551,3057.0670571860637,1.0618742157316643,0.9701688213971333,1.163159698565116,6.1874215731664295,-2.983117860286666,16.315969856511604,6.1874215731664295,33
mu,player,7443,Christian Eriksen,Denmark,0.05899844800574219,0.033144395281091,0.95,-0.004817712382697366,0.1254017725827515,0.963,0.037,1.002024588240307,7036.3672358226395,2764.2585679519048,1.0607735944243541,0.9951938741792283,1.1336038125168015,6.077359442435415,-0.48061258207716673,13.360381251680153,6.077359442435415,34
mu,player,16,Kyle Walker,England,0.05880261467742518,0.03576312368751776,0.95,-0.011228640445252923,0.1294658025082238,0.95125,0.04875,1.0012545127132342,6749.68063661125,3149.128285605281,1.0605658799401405,0.988834165443159,1.1382201865217527,6.056587994014051,-1.1165834556840948,13.822018652175272,6.056587994014051,35
mu,player,84,Steven Bergwijn,Netherlands,0.05879968060378013,0.04309688098924576,0.95,-0.02302380774904641,0.14346518189371948,0.91575,0.08425,1.0003957972766866,7896.2082920343455,3002.082981441087,1.0605627681663083,0.9772392176302693,1.154266620729564,6.0562768166308345,-2.276078236973067,15.426662072956399,6.0562768166308345,36
mu,player,13824,Kye Rowles,Australia,0.05675001069415505,0.03125001045393784,0.95,-0.003168364186257673,0.11936795317231469,0.96825,0.03175,1.0002162302317492,6207.177640643851,3136.2533937360745,1.058391190841738,0.9968366497827928,1.1267844459316907,5.839119084173805,-0.31633502172071504,12.678444593169068,5.839119084173805,37
mu,player,2083,Joe Rodon,Wales,0.05650788654904695,0.030880415399727645,0.95,-0.004035461295126407,0.11677606574563126,0.96625,0.03375,1.002482003860072,8295.049583535767,3350.11516302622,1.0581349598005783,0.9959726702369675,1.1238677290274797,5.813495980057826,-0.402732976303255,12.386772902747968,5.813495980057826,38
mu,player,1532,Ousmane Dembele,France,0.05581402167526466,0.033972782722194256,0.95,-0.010759833475831803,0.12171886062743757,0.9525,0.0475,1.0005560252205197,8205.167504388712,2964.210785426639,1.0574010117800734,0.989297846471477,1.1294365280643237,5.74010117800734,-1.0702153528522995,12.943652806432372,5.74010117800734,39
mu,player,12315,Sam Adekugbe,Canada,0.05536946491785693,0.04361577548527864,0.95,-0.02923525524133243,0.13993927924499622,0.89625,0.10375,1.002716332368988,7348.5482954752715,3143.3095670042544,1.0569310414869715,0.9711879605312506,1.1502039554841923,5.693104148697148,-2.881203946874944,15.02039554841923,5.693104148697148,40
mu,player,74,Eric Dier,England,0.05512358688544081,0.04485809959408306,0.95,-0.031628244435908344,0.1421834672730265,0.894,0.106,1.0041953604609128,7142.659988270252,2770.8309601055894,1.056671197308388,0.9688666967231089,1.1527881280308558,5.667119730838799,-3.113330327689112,15.278812803085584,5.667119730838799,41
mu,player,4926,Borna Sosa,Croatia,0.05416024923913695,0.03426569093571935,0.95,-0.009957902686698638,0.12217398607654564,0.949,0.051,1.0022344975371766,7970.220982290783,3215.09801265666,1.0556537563125468,0.9900915130644908,1.1299506803644213,5.5653756312546765,-0.9908486935509164,12.995068036442126,5.5653756312546765,42
mu,player,1289,Mark-Anthony Kaye,Canada,0.05398403063998529,0.04732239859387105,0.95,-0.03802020516510743,0.14698948543840817,0.87525,0.12475,1.0004079638334453,8986.821518199733,2855.7086582286106,1.0554677468760627,0.9626934893137896,1.158341783509797,5.546774687606271,-3.730651068621038,15.83417835097971,5.546774687606271,43
mu,player,9330,Dani Alves,Brazil,0.05267608022181977,0.04101102590430556,0.95,-0.02615839572534721,0.1341527371363661,0.90175,0.09825,1.0020414335518406,7726.782275359283,2937.9032529592087,1.05408814981413,0.974180771317501,1.1435674715272357,5.40881498141299,-2.5819228682498974,14.356747152723571,5.40881498141299,44
mu,player,233,Romain Saïss,Morocco,0.05139939829123141,0.03563051639550832,0.95,-0.019505188857891063,0.12210068802252055,0.92425,0.07575,1.000861423893994,7356.898132232019,3124.3548319663437,1.0527432731925255,0.9806838065465558,1.129867860213721,5.2743273192525475,-1.9316193453444153,12.98678602137211,5.2743273192525475,45
mu,player,11856,Enzo Fernandez,Argentina,0.050754435435056845,0.024584568802851738,0.95,0.003210309903015711,0.10030691830902247,0.9835,0.0165,0.9997985238122284,7621.25454169164,3215.3673351740113,1.0520645117957024,1.0032154684665713,1.105510167323244,5.206451179570237,0.32154684665712807,10.551016732324392,5.206451179570237,46
mu,player,395,Pierre-Emile Höjbjerg,Denmark,0.04936297471242047,0.030742517105837513,0.95,-0.008651672024863147,0.11096260941513443,0.949,0.051,1.0027818682561827,7830.212025338564,2967.745405331217,1.05060162336179,0.9913856459909249,1.1173531275864457,5.060162336179008,-0.8614354009075065,11.735312758644568,5.060162336179008,47
mu,player,453,Alexis Mac Allister,Argentina,0.0487974453781284,0.030140550274308828,0.95,-0.009753563686876625,0.10812756149455094,0.944,0.056,1.0013089919910239,7673.451383422419,2888.6247305172446,1.0500076452969647,0.9902938480457625,1.1141898640461119,5.0007645296964665,-0.9706151954237519,11.418986404611186,5.0007645296964665,48
mu,player,8627,Atiba Hutchinson,Canada,0.047506795689930936,0.03724786732904105,0.95,-0.024611384062010473,0.11838933751207403,0.8935,0.1065,1.0011782721943912,6597.57404317423,2969.029516486892,1.0486533274199292,0.9756890066609631,1.125682296405539,4.865332741992923,-2.4310993339036857,12.568229640553907,4.865332741992923,49
mu,player,13977,Morteza Pouraliganji,Iran,0.04742592740568547,0.03979094941447902,0.95,-0.02895750536413825,0.1251368179786255,0.879,0.121,1.001865181537932,8181.213826766129,2835.642289324157,1.0485685280534085,0.971457745332634,1.1333034987539343,4.85685280534085,-2.854225466736604,13.330349875393432,4.85685280534085,50
mu,player,13222,Nahuel Molina,Argentina,0.047407974990826225,0.03207760775022681,0.95,-0.013953366552263874,0.11110093389022963,0.932,0.068,1.0002407890859106,8533.620364452529,3277.231953980868,1.0485497038851546,0.9861435304633942,1.1175076955613357,4.854970388515456,-1.3856469536605798,11.750769556133566,4.854970388515456,51
mu,player,1785,Bono,Morocco,0.04614576182089248,0.04082329359825186,0.95,-0.03222063943625075,0.1261875083764432,0.87725,0.12275,0.9998698336191892,8764.698105915817,3218.841931408831,1.0472270455535664,0.9682929149054916,1.1344948756324098,4.722704555356638,-3.170708509450837,13.44948756324098,4.722704555356638,52
mu,player,3857,Danilo Pereira,Portugal,0.04609349060228648,0.04348011077264035,0.95,-0.0365745216693495,0.13194948835316578,0.858,0.142,1.0042577997234599,8067.674360451172,2722.614669697297,1.047172307150372,0.9640862459027995,1.1410506814625152,4.717230715037202,-3.5913754097200545,14.10506814625152,4.717230715037202,53
mu,player,1593,Óscar Duarte,Costa Rica,0.046051242760368746,0.04482524659165606,0.95,-0.039210203946590055,0.13680241286766356,0.84575,0.15425,1.0046911056701724,8424.767840851835,3125.872686238324,1.0471280673148042,0.9615485665979934,1.1466015724202474,4.712806731480423,-3.845143340200663,14.660157242024741,4.712806731480423,54
mu,player,2005,Kalvin Phillips,England,0.04538854151811043,0.04920089293326577,0.95,-0.04948986778718179,0.1429299861567324,0.818,0.182,1.00068677229106,10638.8272293371,3274.741210973752,1.046434364128161,0.9517148010645167,1.1536490274361935,4.643436412816104,-4.828519893548333,15.364902743619346,4.643436412816104,55
mu,player,8419,Gonzalo Montiel,Argentina,0.04496070545387823,0.04768391780102396,0.95,-0.048043547067410854,0.13822297332369274,0.82875,0.17125,1.003007547764867,7760.9950744566495,2875.607647945239,1.0459867575262862,0.9530922817999504,1.148231546737272,4.598675752628623,-4.690771820004958,14.82315467372719,4.598675752628623,56
mu,player,1789,Jules Kounde,France,0.044356667335344484,0.030268464789650035,0.95,-0.015567478349461577,0.10379671517808127,0.93225,0.06775,1.001390424969639,8127.1313587788845,2955.550660933581,1.0453551324352792,0.9845530684941669,1.109374912910114,4.535513243527922,-1.5446931505833095,10.937491291011403,4.535513243527922,57
mu,player,8136,Ivan Perisic,Croatia,0.04407874690037066,0.033052869741693074,0.95,-0.023874777319524566,0.11160094343707694,0.9105,0.0895,1.00088567765256,9045.54672370941,3003.759197549661,1.045064647249925,0.9764079705261458,1.1180665997948736,4.506464724992498,-2.3592029473854192,11.806659979487355,4.506464724992498,58
mu,player,12502,Min Jae Kim,South Korea,0.043543280115962396,0.03240052272704199,0.95,-0.02010241537131855,0.10772692146377723,0.90625,0.09375,1.002397609453011,7013.256686253848,3134.342954059228,1.044505199639937,0.9800982910360941,1.1137435643934157,4.450519963993704,-1.9901708963905862,11.374356439341572,4.450519963993704,59
mu,player,133,Bruno Fernandes,Portugal,0.043405068347793604,0.036291993528100405,0.95,-0.027609624335589823,0.11429041340862371,0.8875,0.1125,1.0009293004712412,8818.028054280652,3083.8609600768305,1.0443608467053003,0.9727680376583115,1.1210776535956264,4.436084670530027,-2.7231962341688454,12.107765359562638,4.436084670530027,60
mu,player,1380,Thomas Partey,Ghana,0.04314294630554546,0.033861055241904664,0.95,-0.02224121285780036,0.10904714399003132,0.89425,0.10575,1.000514362231621,7926.4931775000405,3214.603690226764,1.0440871325821375,0.9780042993850002,1.1152149247834504,4.408713258213748,-2.199570061499978,11.521492478345042,4.408713258213748,61
mu,player,9947,Milos Veljkovic,Serbia,0.042945476725487514,0.03597901309232843,0.95,-0.026404522168461245,0.11541827379550326,0.886,0.114,1.0000351521300972,7808.328437522762,3017.1843215950653,1.0438809774898723,0.9739410291739573,1.1223427859839739,4.38809774898723,-2.6058970826042693,12.234278598397385,4.38809774898723,62
mu,player,9820,Achraf Dari,Morocco,0.04245418137959628,0.037070680258266264,0.95,-0.03239473876358669,0.11473475118311084,0.8765,0.1235,1.0009784459198263,8069.757379783206,2827.3326486159517,1.043368249584697,0.9681243504342487,1.121575901432222,4.336824958469698,-3.1875649565751285,12.157590143222198,4.336824958469698,63
mu,player,1025,Kamal Miller,Canada,0.04231297773765806,0.033469905325730596,0.95,-0.02416803601051782,0.10787742523191246,0.89725,0.10275,1.0020607024495238,7765.926349038178,2997.4557359096975,1.0432209325890658,0.9761216723845949,1.1139111996111428,4.322093258906579,-2.3878327615405093,11.391119961114281,4.322093258906579,64
mu,player,13947,Ismaeel Mohammed,Qatar,0.04226964213544334,0.04771431266244208,0.95,-0.05026513023319906,0.13594300205919976,0.80575,0.19425,1.0006995165486288,9181.557921986114,3146.5815276902586,1.043175724961266,0.9509772582514957,1.1456165939471052,4.317572496126609,-4.9022741748504295,14.561659394710524,4.317572496126609,65
mu,player,13823,Craig Goodwin,Australia,0.04198433345668465,0.04445618331816118,0.95,-0.044927352101020494,0.13090576657838637,0.8275,0.1725,1.0015262439543249,8191.109653470591,2831.9991427508457,1.0428781403272223,0.956066935564388,1.1398603633086906,4.287814032722226,-4.393306443561196,13.986036330869055,4.287814032722226,66
mu,player,1513,Jordi Alba,Spain,0.041698833941722774,0.027210235518590243,0.95,-0.01311027694611542,0.09363197717095517,0.93575,0.06425,1.0040630591386424,7476.097001037845,3105.2156288151928,1.0425804416224345,0.9869752883980654,1.098155525237388,4.258044162243446,-1.3024711601934635,9.815552523738802,4.258044162243446,67
mu,player,2088,Maya Yoshida,Japan,0.04135263699636585,0.02777948456230191,0.95,-0.013733793010350461,0.09690409647222649,0.931,0.069,1.0004579242359581,6662.98743429797,3000.1811705669857,1.0422195659288915,0.9863600852651955,1.1017547063910775,4.221956592889153,-1.3639914734804526,10.175470639107754,4.221956592889153,68
mu,player,12561,Sergej Milinković-Savić,Serbia,0.04126439833303023,0.039908042735316646,0.95,-0.036947071217563715,0.1200703736036506,0.85125,0.14875,1.0005007057401294,9361.991343533982,2935.287035829843,1.0421276059247653,0.9637271429034323,1.1275762003879242,4.212760592476528,-3.627285709656769,12.757620038792417,4.212760592476528,69
mu,player,13785,Gerson Torres,Costa Rica,0.0412225336582639,0.05338228019699045,0.95,-0.06544801394929277,0.1431806616690669,0.7735,0.2265,1.003210667212943,10343.647839015917,2641.6050361141506,1.0420839785047087,0.9366477381107896,1.1539382552468505,4.208397850470869,-6.335226188921039,15.393825524685045,4.208397850470869,70
mu,player,11241,Andries Noppert,Netherlands,0.041217171442996726,0.0399153029373737,0.95,-0.03647078334333413,0.11967866514727442,0.84625,0.15375,1.002834832807744,9324.103424900439,3135.6208434239934,1.042078390641071,0.964186263783838,1.1271346057488472,4.207839064107111,-3.5813736216162018,12.713460574884717,4.207839064107111,71
mu,player,132,Fred,Brazil,0.041197268609761105,0.043888489192897576,0.95,-0.04553939368251254,0.1288085611493564,0.82825,0.17175,1.0014842535862363,7047.4174194007255,2832.254059173644,1.0420576505350378,0.9554819618775039,1.1374723469221504,4.205765053503785,-4.451803812249611,13.747234692215038,4.205765053503785,72
mu,player,1377,Kieran Trippier,England,0.041046561774191664,0.03655152689448986,0.95,-0.030523692723487057,0.11262969763527476,0.87425,0.12575,1.0000490982839185,7385.295997931184,3174.0370656413847,1.0419006171573437,0.9699374513351393,1.1192174073508345,4.190061715734372,-3.006254866486069,11.921740735083453,4.190061715734372,73
mu,player,1799,Nemanja Gudelj,Serbia,0.040827032825498995,0.04113459692990263,0.95,-0.03927942635739427,0.12074396572606412,0.836,0.164,1.002075001355581,8376.362663704602,3295.5686659895982,1.0416719149145168,0.9614820081918014,1.1283359826968875,4.167191491451683,-3.8517991808198593,12.83359826968875,4.167191491451683,74
mu,player,13796,Miki Yamane,Japan,0.04000455785287434,0.04934692283421752,0.95,-0.05463956416313536,0.1345653281000677,0.78375,0.21625,1.0007679441297517,8010.954355068007,3075.796964209938,1.040815518065578,0.9468263566080859,1.1440393944812495,4.081551806557804,-5.3173643391914105,14.403939448124948,4.081551806557804,75
mu,player,4618,Leon Goretzka,Germany,0.03993905590011076,0.04404996291667781,0.95,-0.0430295140102057,0.1258931046685803,0.812,0.188,1.0006221145892549,8258.725054923389,2956.7128251927597,1.0407473448494418,0.9578831186776912,1.1341609252949931,4.074734484944176,-4.211688132230885,13.416092529499313,4.074734484944176,76
mu,player,3930,Lucas Paquetá,Brazil,0.039530272346364186,0.03210753643704245,0.95,-0.022688792938985427,0.10433383095469856,0.897,0.103,1.0001266584532729,7881.689327564879,3113.387462241177,1.0403219913959332,0.9775666620874566,1.1099709357303225,4.032199139593318,-2.2433337912543427,10.997093573032245,4.032199139593318,77
mu,player,754,Kendall Waston,Costa Rica,0.039275290848022094,0.043809104395957095,0.95,-0.046041483736969945,0.12571637786938974,0.814,0.186,1.0028017596767373,8065.9592845238285,2979.5477097805765,1.0400567623514956,0.9550023443029145,1.1339605063751175,4.005676235149558,-4.499765569708547,13.396050637511747,4.005676235149558,78
mu,player,4624,Thomas Müller,Germany,0.03912606590984728,0.04551559467661122,0.95,-0.04898650735280115,0.13032497248526093,0.80875,0.19125,1.0007252752148117,6908.895474604103,2956.113055464239,1.039901571524894,0.9521939772292307,1.1391985313553417,3.990157152489404,-4.7806022770769285,13.919853135534165,3.990157152489404,79
mu,player,13922,Woo-young Jung,South Korea,0.03878724170726665,0.03304054264951526,0.95,-0.02572517217155673,0.1040388241715178,0.88275,0.11725,1.000664359713327,7499.227227783627,3245.292209213977,1.0395492873887258,0.9746029008049016,1.1096435350702307,3.9549287388725762,-2.539709919509836,10.964353507023073,3.9549287388725762,80
mu,player,8551,Stephen Eustaquio,Canada,0.03834670386978598,0.040256473573337045,0.95,-0.03956287451312992,0.11820028849899399,0.829,0.171,1.0006157031094831,8622.33365133054,3088.842556096884,1.0390914274534226,0.9612095165102631,1.1254695073927723,3.9091427453422645,-3.8790483489736904,12.546950739277229,3.9091427453422645,81
mu,player,7441,Sardar Azmoun,Iran,0.03831350756989462,0.049902107240218756,0.95,-0.05700312913891618,0.13568323546729597,0.77575,0.22425,1.0017759412272742,8421.7877570689,3242.393655839282,1.0390569340353126,0.9445911136050854,1.1453190396778696,3.905693403531263,-5.54088863949146,14.531903967786963,3.905693403531263,82
mu,player,12222,Majid Hosseini,Iran,0.037144462407646836,0.041893399483455156,0.95,-0.04454078377477381,0.11879690777694274,0.815,0.185,1.0016148164323977,8324.595584180914,2810.4447250226845,1.037842939298876,0.9564365922036199,1.1261411845454712,3.7842939298875944,-4.356340779638012,12.614118454547118,3.7842939298875944,83
mu,player,8025,Nicolas Tagliafico,Argentina,0.0366419100442471,0.036666922726543226,0.95,-0.033963837001070446,0.10961572081004675,0.838,0.162,1.0013757169439041,7701.52380506572,3069.471786042881,1.037321499913166,0.9666064593938248,1.1158491904363044,3.732149991316591,-3.3393540606175165,11.584919043630437,3.732149991316591,84
mu,player,3299,César Montes,Mexico,0.03640155472060639,0.03101649117751057,0.95,-0.023242719836256632,0.09631456570381308,0.87825,0.12175,0.9997876033106824,7701.861416091192,2726.212780511446,1.0370722041293192,0.9770253115675998,1.1011053795103092,3.707220412931922,-2.2974688432400248,10.110537951030917,3.707220412931922,85
mu,player,4316,Enzo Ebosse,Cameroon,0.03616340850882509,0.05019486570583231,0.95,-0.06169055043122346,0.13288885170016376,0.77,0.23,1.000660564785389,7663.730816086218,3023.7721923486174,1.0368252587182865,0.9401737781508885,1.142123046240977,3.6825258718286458,-5.982622184911146,14.212304624097705,3.6825258718286458,86
mu,player,12779,Mikkel Damsgaard,Denmark,0.03549237463784224,0.04403021891189649,0.95,-0.050723127841525835,0.12196573356355753,0.794,0.206,1.0028506612628982,8563.44540628382,2965.107481561922,1.0361297472333761,0.9505418126657734,1.1297153897964591,3.612974723337614,-4.945818733422658,12.971538979645914,3.612974723337614,87
mu,player,14004,Abdulelah Al-Malki,Saudi Arabia,0.03489297608658939,0.04193474991711636,0.95,-0.04761975514723923,0.11906095946717307,0.8015,0.1985,1.0025050101330366,7309.880132737655,2546.707305246675,1.035508878656426,0.9534962802077392,1.1264385832912813,3.5508878656425935,-4.650371979226076,12.643858329128133,3.5508878656425935,88
mu,player,13923,Gue-sung Cho,South Korea,0.03434532874148837,0.046483154306199446,0.95,-0.05353922796564476,0.12442490898105486,0.771,0.229,1.000414877761879,7673.531247652815,2829.5343338674807,1.0349419402235347,0.94786875731144,1.132496976915333,3.4941940223534695,-5.213124268855996,13.249697691533303,3.4941940223534695,89
mu,player,215,Youri Tielemans,Belgium,0.03419570209504601,0.0441525729543928,0.95,-0.050497130749282124,0.12170055151630214,0.77275,0.22725,1.002379946374467,9372.380172251535,2857.241906711349,1.0347870969163877,0.9507566566276329,1.1294158492747166,3.4787096916387705,-4.924334337236713,12.941584927471661,3.4787096916387705,90
mu,player,1535,Luis Suarez,Uruguay,0.03402070552106785,0.050167094497945326,0.95,-0.06528520754488208,0.13329887265488763,0.751,0.249,1.0003347721818054,7863.598531270849,2987.3303890644765,1.0346060285632634,0.936800242775262,1.1425914366411862,3.4606028563263447,-6.319975722473803,14.259143664118623,3.4606028563263447,91
mu,player,1684,Federico Valverde,Uruguay,0.03340998526219255,0.03154527196392672,0.95,-0.028613939762512617,0.0942062064298201,0.8505,0.1495,1.000379854401791,7281.275553280241,3301.5735235603493,1.0339743666056755,0.9717915621380653,1.0987862993579087,3.3974366605675543,-2.820843786193472,9.878629935790872,3.3974366605675543,92
mu,player,4623,Serge Gnabry,Germany,0.03336957430401994,0.03925444575801058,0.95,-0.04281859433573364,0.11012253808043455,0.80425,0.19575,1.0020855091893595,7788.544089082544,2937.78160328025,1.0339325835550472,0.9580851763814884,1.1164148654119808,3.3932583555047247,-4.191482361851162,11.641486541198077,3.3932583555047247,93
mu,player,44,Fabinho,Brazil,0.03322602703367915,0.04410670313799467,0.95,-0.05291363705626758,0.11796625615271997,0.773,0.227,1.0031957979103254,9989.015156323356,3251.9289376892925,1.0337841760069655,0.9484619209088286,1.1252061419425163,3.3784176006965483,-5.153807909117136,12.520614194251634,3.3784176006965483,94
mu,player,1977,André Zambo Anguissa,Cameroon,0.03315165123859242,0.03757282535395269,0.95,-0.04216796073397554,0.10925292900329546,0.82,0.18,1.0012488372888404,7729.297519024559,3158.984149051622,1.0337072903461784,0.9587087416248411,1.1154444429164254,3.3707290346178365,-4.12912583751589,11.544444291642542,3.3707290346178365,95
mu,player,13971,Ehsan Hajsafi,Iran,0.03314074762190974,0.04493223330997215,0.95,-0.05593038952434776,0.12066951560992346,0.7765,0.2235,1.0010333418461606,9461.997309520535,2899.7115977750536,1.0336960192595703,0.9456049576103075,1.128251981078934,3.369601925957033,-5.439504238969251,12.8251981078934,3.369601925957033,96
mu,player,8257,Harry Souttar,Australia,0.03302750631564981,0.03616795177465204,0.95,-0.03508242157105118,0.10466599060769796,0.811,0.189,1.0018123737930087,8482.735356410814,2987.8886867013307,1.0335789687996724,0.965525832821884,1.1103396845295201,3.357896879967237,-3.447416717811602,11.033968452952013,3.357896879967237,97
mu,player,1336,Timothy Weah,United States,0.03293801136854547,0.0384076580039405,0.95,-0.04344963618865208,0.10779189245751854,0.80425,0.19575,1.0001119971894596,8866.0049224431,3396.1049935890765,1.0334864728435535,0.9574807752577902,1.1138159277703021,3.348647284355355,-4.251922474220981,11.381592777030214,3.348647284355355,98
mu,player,1522,Frenkie de Jong,Netherlands,0.03272689018010519,0.02851681621149121,0.95,-0.021492509954249072,0.09017086586758011,0.874,0.126,1.0017191452120477,8083.450835219467,3035.6736130885474,1.0332683049819094,0.9787368082251654,1.0943612567166776,3.326830498190936,-2.12631917748346,9.43612567166776,3.326830498190936,99
mu,player,14018,Nader Ghandri,Tunisia,0.031658690169350856,0.045884303884827865,0.95,-0.05667148558550732,0.12262732210556762,0.75175,0.24825,1.0007037746624572,7575.732948880898,2763.206128160081,1.0321651570636203,0.9449044331108452,1.1304630438464867,3.216515706362033,-5.509556688915485,13.046304384648666,3.216515706362033,100
mu,player,67,Jan Vertonghen,Belgium,0.031522744324127105,0.02822925806583237,0.95,-0.025066649857723475,0.0871469356349389,0.8735,0.1265,1.0042801466776936,8811.432199053806,3173.7481459516957,1.0320248480363634,0.9752449099276741,1.0910569830914154,3.2024848036363407,-2.4755090072325903,9.105698309141541,3.2024848036363407,101
mu,player,14031,Milan Borjan,Canada,0.03133429941415676,0.047189176801532125,0.95,-0.05860677230976113,0.1238685738474853,0.74375,0.25625,0.9998184672728234,8627.561026387577,3132.097605545116,1.031830386530004,0.9430775404565012,1.1318671042847968,3.183038653000403,-5.692245954349884,13.186710428479675,3.183038653000403,102
mu,player,8008,Goncalo Ramos,Portugal,0.031215965726988735,0.05032750622433927,0.95,-0.06501528473200813,0.12913048507447045,0.73525,0.26475,1.00015180661521,9010.09443739315,3139.406544818619,1.031708293459838,0.9370531406618119,1.1378385854320867,3.1708293459838055,-6.294685933818811,13.783858543208671,3.1708293459838055,103
mu,player,13928,Agustin Canobbio,Uruguay,0.031171441662781105,0.054708482422997244,0.95,-0.07438289239843948,0.13724143998901925,0.71675,0.28325,1.0009810983317118,8196.245794623394,2928.673502661532,1.0316623586361466,0.9283161805750764,1.1471050721248548,3.1662358636146637,-7.168381942492363,14.71050721248548,3.1662358636146637,104
mu,player,8330,Mario Pasalic,Croatia,0.031169755288158584,0.040089887555085836,0.95,-0.04803844848424988,0.1102920617480718,0.7905,0.2095,1.001794094363705,9109.811391280611,2981.668340201503,1.031660618868393,0.9530971412325974,1.1166041401973947,3.1660618868393,-4.690285876740264,11.660414019739473,3.1660618868393,105
mu,player,9824,Montassar Talbi,Tunisia,0.031090487587173605,0.03883320405443585,0.95,-0.0437549286333666,0.10906151923152857,0.78725,0.21275,1.0006837798777695,8741.79396264132,3455.0923736556824,1.0315788447440049,0.9571885082268728,1.1152309563825442,3.1578844744004853,-4.281149177312715,11.523095638254421,3.1578844744004853,106
mu,player,1698,Gareth Bale,Wales,0.03092407854666366,0.04626149405423074,0.95,-0.05917017431681155,0.12034375340920513,0.74775,0.25225,1.0002327160136495,8192.512335823221,2874.093700177447,1.031407194980673,0.9425463583259938,1.1278844990897334,3.1407194980672903,-5.7453641674006235,12.788449908973343,3.1407194980672903,107
mu,player,3856,Leandro Paredes,Argentina,0.030879375967360786,0.03148353241585404,0.95,-0.03110866848431396,0.09408580240561293,0.83525,0.16475,1.0015589769894608,7320.658552935301,3106.2982933614608,1.0313610894492715,0.9693702273589038,1.098654009030026,3.1361089449271518,-3.062977264109623,9.865400903002609,3.1361089449271518,108
mu,player,1383,Koke,Spain,0.030775678988485034,0.04048324750562167,0.95,-0.04735587951893776,0.11094849070154847,0.7775,0.2225,1.0025415785693343,8710.498366862379,2490.915747758217,1.0312541459651194,0.9537479178368208,1.117337352109028,3.125414596511944,-4.6252082163179224,11.733735210902797,3.125414596511944,109
mu,player,6020,Cristiano Ronaldo,Portugal,0.03055385911107428,0.04404838894171001,0.95,-0.05356482402282645,0.11878751662835181,0.75575,0.24425,0.9999731650911834,7125.95896307698,2779.6469042858926,1.0310254186659509,0.9478444959190265,1.126130608835932,3.1025418665950877,-5.2155504080973465,12.613060883593196,3.1025418665950877,110
